2015-05-11 23:48:42.7240|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
2015-05-11 22:06:00.9415|INFO|thread:39|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:06:00.9415|INFO|thread:39|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch origin --prune ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:06:00.9625|INFO|thread:54|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:06:00.9625|INFO|thread:54|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:06:00.9625|INFO|thread:54|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch --prune --recurse-submodules=on-demand bhbarquero ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:06:02.1254|INFO|thread:49|AsyncReaderWriterLock|Released concurrent lock for operation 28: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:02.1284|INFO|thread:52|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:06:02.1284|INFO|thread:52|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:06:05.1063|INFO|thread: 1|RepositoryHost|Log in from cache for login 'Tenorio9' to host 'https://api.github.com/' SUCCEEDED
2015-05-11 22:06:05.1063|INFO|thread: 1|SyncButtonViewModel|Starting sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:06:05.1063|INFO|thread:52|AsyncReaderWriterLock|Acquiring exclusive lock for operation 29: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:05.1063|INFO|thread:51|AsyncReaderWriterLock|Acquired exclusive lock for operation 29: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:05.1154|INFO|thread:42|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:06:05.1154|INFO|thread:42|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:06:05.1154|INFO|thread:42|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --rebase --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:06:08.6187|INFO|thread:48|AsyncReaderWriterLock|Released exclusive lock for operation 29: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6187|INFO|thread: 1|SyncButtonViewModel|Completing sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:06:08.6187|INFO|thread:43|AsyncReaderWriterLock|Acquiring concurrent lock for operation 30: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6187|INFO|thread:35|AsyncReaderWriterLock|Acquired concurrent lock for operation 30: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6407|INFO|thread:42|AsyncReaderWriterLock|Released concurrent lock for operation 30: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6428|INFO|thread:51|AsyncReaderWriterLock|Acquiring concurrent lock for operation 31: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6428|INFO|thread:49|AsyncReaderWriterLock|Acquired concurrent lock for operation 31: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.6428|INFO|thread:43|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:06:08.6428|INFO|thread:36|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:06:08.6428|INFO|thread:36|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:06:08.6428|INFO|thread:36|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:06:08.6608|INFO|thread:43|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:06:08.6608|INFO|thread:39|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:06:08.6608|INFO|thread:39|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:06:08.6978|INFO|thread:28|AsyncReaderWriterLock|Released concurrent lock for operation 31: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:06:08.8019|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:06:08.8019|INFO|thread:53|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:06:08.8019|INFO|thread:53|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:09:31.9879|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 22:09:31.9879|INFO|thread:51|AsyncReaderWriterLock|Acquiring concurrent lock for operation 32: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:31.9879|INFO|thread:36|AsyncReaderWriterLock|Acquired concurrent lock for operation 32: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.0179|INFO|thread:34|AsyncReaderWriterLock|Released concurrent lock for operation 32: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.0179|INFO|thread:51|AsyncReaderWriterLock|Acquiring concurrent lock for operation 33: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.0179|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent lock for operation 33: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.0179|INFO|thread:36|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:32.0399|INFO|thread:33|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:32.0399|INFO|thread:33|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:32.0399|INFO|thread:33|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:32.0399|INFO|thread:36|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:32.0919|INFO|thread:56|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:32.0989|INFO|thread:56|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:32.1690|INFO|thread:36|AsyncReaderWriterLock|Released concurrent lock for operation 33: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.3081|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:09:32.3081|INFO|thread:43|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:09:32.3081|INFO|thread:43|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:09:32.3151|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts and running a full fetch.
2015-05-11 22:09:32.3151|INFO|thread:56|AsyncReaderWriterLock|Acquiring concurrent lock for operation 34: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.3151|INFO|thread:56|AsyncReaderWriterLock|Acquired concurrent lock for operation 34: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:32.3151|INFO|thread:43|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:32.3151|INFO|thread:43|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:32.3151|INFO|thread:43|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch origin --prune ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:32.3301|INFO|thread:31|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:32.3301|INFO|thread:31|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:32.3301|INFO|thread:31|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch --prune --recurse-submodules=on-demand bhbarquero ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:33.3647|INFO|thread:31|AsyncReaderWriterLock|Released concurrent lock for operation 34: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:33.3647|INFO|thread:43|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:09:33.3647|INFO|thread:43|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:09:35.9851|INFO|thread: 1|RepositoryViewModel|Created Shadow Backup for Repo: C:\xampp\htdocs\PHPDocumentos => 0d7a40dd7916ed76eaf7253b0acef9c278634dd5 in 3,833ms
2015-05-11 22:09:47.4596|INFO|thread: 1|RepositoryHost|Log in from cache for login 'Tenorio9' to host 'https://api.github.com/' SUCCEEDED
2015-05-11 22:09:47.4596|INFO|thread: 1|SyncButtonViewModel|Starting sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:09:47.4596|INFO|thread:49|AsyncReaderWriterLock|Acquiring exclusive lock for operation 35: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:47.4596|INFO|thread:56|AsyncReaderWriterLock|Acquired exclusive lock for operation 35: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:47.4756|INFO|thread:41|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:47.4756|INFO|thread:41|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:47.4756|INFO|thread:41|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --rebase --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:48.3609|INFO|thread:31|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:48.3609|INFO|thread:31|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:48.3609|INFO|thread:31|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:50.5454|INFO|thread:31|AsyncReaderWriterLock|Released exclusive lock for operation 35: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5454|INFO|thread: 1|SyncButtonViewModel|Completing sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:09:50.5454|INFO|thread:51|AsyncReaderWriterLock|Acquiring concurrent lock for operation 36: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5454|INFO|thread:42|AsyncReaderWriterLock|Acquired concurrent lock for operation 36: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5795|INFO|thread:50|AsyncReaderWriterLock|Released concurrent lock for operation 36: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5815|INFO|thread:56|AsyncReaderWriterLock|Acquiring concurrent lock for operation 37: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5815|INFO|thread:51|AsyncReaderWriterLock|Acquired concurrent lock for operation 37: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.5815|INFO|thread:36|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:50.5815|INFO|thread:53|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:50.5815|INFO|thread:53|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:50.5815|INFO|thread:53|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:50.5985|INFO|thread:36|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:50.5985|INFO|thread:36|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:50.6115|INFO|thread:36|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:50.6525|INFO|thread:31|AsyncReaderWriterLock|Released concurrent lock for operation 37: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:50.7816|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:09:50.7866|INFO|thread:42|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:09:50.7866|INFO|thread:42|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:09:54.4077|INFO|thread: 1|RepositoryHost|Log in from cache for login 'Tenorio9' to host 'https://api.github.com/' SUCCEEDED
2015-05-11 22:09:54.4097|INFO|thread: 1|SyncButtonViewModel|Starting sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:09:54.4097|INFO|thread:56|AsyncReaderWriterLock|Acquiring exclusive lock for operation 38: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:54.4097|INFO|thread:56|AsyncReaderWriterLock|Acquired exclusive lock for operation 38: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:54.4237|INFO|thread:50|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:54.4237|INFO|thread:50|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:54.4237|INFO|thread:50|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --rebase --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:55.3600|INFO|thread:30|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:55.3600|INFO|thread:30|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:55.3600|INFO|thread:30|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:57.4053|INFO|thread:33|AsyncReaderWriterLock|Released exclusive lock for operation 38: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4053|INFO|thread: 1|SyncButtonViewModel|Completing sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:09:57.4053|INFO|thread:56|AsyncReaderWriterLock|Acquiring concurrent lock for operation 39: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4053|INFO|thread:31|AsyncReaderWriterLock|Acquired concurrent lock for operation 39: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4423|INFO|thread:50|AsyncReaderWriterLock|Released concurrent lock for operation 39: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4423|INFO|thread:36|AsyncReaderWriterLock|Acquiring concurrent lock for operation 40: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4423|INFO|thread:33|AsyncReaderWriterLock|Acquired concurrent lock for operation 40: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.4423|INFO|thread:56|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:57.4553|INFO|thread:52|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:09:57.4553|INFO|thread:52|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:09:57.4553|INFO|thread:52|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:09:57.4553|INFO|thread:56|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:57.5040|INFO|thread:36|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:09:57.5040|INFO|thread:36|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:09:57.5040|INFO|thread:56|AsyncReaderWriterLock|Released concurrent lock for operation 40: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:09:57.6861|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:09:57.6911|INFO|thread:31|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:09:57.6911|INFO|thread:31|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:10:08.0391|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 22:10:08.0391|INFO|thread:36|AsyncReaderWriterLock|Acquiring concurrent lock for operation 41: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.0391|INFO|thread:56|AsyncReaderWriterLock|Acquired concurrent lock for operation 41: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.0691|INFO|thread:41|AsyncReaderWriterLock|Released concurrent lock for operation 41: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.0691|INFO|thread:31|AsyncReaderWriterLock|Acquiring concurrent lock for operation 42: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.0691|INFO|thread:33|AsyncReaderWriterLock|Acquired concurrent lock for operation 42: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.0691|INFO|thread:56|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:08.0811|INFO|thread:50|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
